movieId,imdbId,tmdbId,mediaType,imdb_ratingCount,imdb_bestRating,imdb_worstRating,imdb_averageRating,contentRating,smallLensRatingCount,smallLensRatingAvg,title,genres,smallLensTagCount,releaseYear,releaseMonth
84637,tt0377981,45772,movie,58559,10,1,5.9,g,1,3.0,gnomeo & juliet (2011),adventure|animation|children|comedy|fantasy|romance,"",2011,02
84696,tt1320239,50204,movie,21142,10,1,6.1,r,1,4.0,burke and hare (2010),comedy|thriller,"",2011,09
84716,tt1499666,18438,movie,19357,10,1,8.0,pg-13,1,4.0,castaway on the moon (kimssi pyoryugi) (2009),comedy|drama|romance,"",2009,05
84772,tt1092026,39513,"","","","","","",15,3.2,paul (2011),adventure|comedy|sci-fi,"","",""
84799,tt0069738,37618,"","","","","","",1,4.5,asphyx  the (1973),horror|sci-fi,"","",""
84844,tt0238883,20993,movie,16721,10,1,7.6,"",1,4.5,brother 2 (brat 2) (2000),crime|drama,"",2000,05
84847,tt1366312,183894,tvseries,17745,10,1,8.1,tv-pg,2,2.5,emma (2009),comedy|drama|romance,"",2010,01
84942,tt1502404,47327,movie,102440,10,1,5.4,r,2,3.75,drive angry (2011),action|fantasy|thriller,"",2011,02
84944,tt1192628,44896,movie,286688,10,1,7.2,pg,17,3.62,rango (2011),action|adventure|animation|children|comedy|western,"",2011,03
84950,tt0810922,50725,"","","","","","",1,2.5,take me home tonight (2011),comedy|drama,"","",""
84952,tt1590089,54186,movie,41258,10,1,7.7,not rated,1,4.0,confessions (kokuhaku) (2010),drama|horror,"",2010,06
84954,tt1385826,38050,movie,266836,10,1,7.0,pg-13,21,3.17,adjustment bureau  the (2011),romance|sci-fi|thriller,"",2011,03
85020,tt0472399,27582,movie,168409,10,1,6.5,r,4,3.38,mechanic  the (2011),action|drama|thriller,"",2011,01
85022,tt0480687,48988,movie,129681,10,1,5.9,r,4,3.13,hall pass (2011),comedy,"",2011,02
85025,tt1034389,49494,movie,73116,10,1,6.2,pg-13,1,2.0,eagle  the (2011),adventure|drama,"",2011,02
85056,tt1464540,46529,movie,244008,10,1,6.1,pg-13,5,3.1,i am number four (2011),action|sci-fi|thriller|imax,"",2011,02
85131,tt1217613,44943,movie,183827,10,1,5.7,pg-13,4,2.38,battle: los angeles (2011),action|sci-fi|war,"",2011,03
85179,tt1474276,28874,movie,31254,10,1,7.4,pg,3,3.83,summer wars (samâ wôzu) (2009),adventure|animation|comedy|sci-fi,"",2009,08
85213,tt1510938,56831,movie,31368,10,1,7.3,tv-ma,1,4.0,sunset limited  the (2011),drama,"",2011,02
85259,tt0061199,36540,movie,4619,10,1,8.0,g,1,4.0,winnie the pooh and the honey tree (1966),animation|children,"",1966,02
85261,tt1305591,50321,movie,23607,10,1,5.4,pg,1,3.5,mars needs moms (2011),action|adventure|animation|children|comedy|sci-fi|imax,"",2011,03
85295,tt1618435,47533,movie,5289,10,1,4.8,pg,1,5.0,scooby-doo! curse of the lake monster (2010),adventure|children|comedy|mystery,"",2010,10
85316,tt0072410,72185,movie,2854,10,1,7.8,g,1,3.5,winnie the pooh and tigger too (1974),animation|children,"",1974,10
85334,tt0093146,26011,"","","","","","",1,0.5,hard ticket to hawaii (1987),action|comedy,"","",""
85342,tt1555149,47931,movie,85683,10,1,8.0,not rated,7,4.36,elite squad: the enemy within (tropa de elite 2 - o inimigo agora é outro) (2010),action|crime|drama,"",2010,10
85354,tt0411272,15362,movie,30909,10,1,7.4,r,3,3.5,mesrine: public enemy #1 (l'ennemi public n°1) (2008),action|crime,"",2008,11
85367,tt1564367,50546,movie,259799,10,1,6.4,pg-13,7,3.21,just go with it (2011),comedy|romance,"",2011,02
85394,tt1664894,59490,movie,17452,10,1,7.4,g,1,3.0,cave of forgotten dreams (2010),documentary,"",2011,08
85397,tt1486185,49730,movie,114870,10,1,5.4,pg-13,2,3.5,red riding hood (2011),fantasy|horror|mystery|thriller,"",2011,03
85399,tt1464174,38322,movie,28983,10,1,4.4,pg-13,1,1.0,big mommas: like father  like son (2011),comedy,"",2011,02
85401,tt1512235,45132,movie,82962,10,1,6.7,r,5,2.9,super (2010),action|comedy|drama,"",2011,06
85412,tt1740707,46146,movie,78378,10,1,6.9,pg-13,2,3.75,troll hunter  the (trolljegeren) (2010),fantasy|horror,"",2010,10
85414,tt0945513,45612,movie,540504,10,1,7.5,pg-13,34,3.6,source code (2011),action|drama|mystery|sci-fi|thriller,"",2011,04
85438,tt1229822,38684,movie,91835,10,1,7.3,pg-13,1,3.0,jane eyre (2011),drama|romance,"",2011,04
85510,tt0978764,23629,movie,249188,10,1,6.0,pg-13,12,3.13,sucker punch (2011),action|fantasy|thriller|imax,"",2011,03
85565,tt1487118,58232,movie,26493,10,1,6.2,r,"","",chalet girl (2011),comedy|romance,1,2011,10
85736,tt1334585,13413,movie,12320,10,1,7.6,g,3,4.5,burn-e (2008),adventure|animation|children|sci-fi,"",2008,11
85774,tt1424432,58496,movie,74344,10,1,8.5,pg-13,6,3.75,senna (2010),documentary,"",2011,05
85780,tt1701991,110639,"","","","","","",6,3.58,family guy presents: it's a trap (2010),animation|comedy|sci-fi,"","",""
85788,tt1591095,49018,movie,332802,10,1,6.8,pg-13,3,2.67,insidious (2010),fantasy|horror|thriller,"",2011,04
85796,tt1640459,49010,movie,48061,10,1,6.1,not rated,4,2.38,hobo with a shotgun (2011),action|adventure|crime|thriller,"",2011,05
85881,tt1606392,55725,"","","","","","",6,3.75,win win (2011),comedy|drama,"","",""
85885,tt1263750,48650,"","","","","","",2,2.75,room in rome (habitación en roma) (2010),drama|romance,"","",""
86000,tt1560139,39356,"","","","","","",1,4.0,boy (2010),comedy|drama,"","",""
86014,tt1650043,60307,movie,35364,10,1,6.6,pg,1,3.5,diary of a wimpy kid: rodrick rules (2011),comedy,"",2011,03
86028,tt1220888,53172,movie,21107,10,1,5.9,r,1,2.0,henry's crime (2010),comedy|crime,"",2011,01
86059,tt1411704,50359,movie,36355,10,1,5.4,pg,2,2.75,hop (2011),animation|children|comedy,"",2011,04
86066,tt0820096,64484,movie,2686,10,1,7.1,"",1,4.0,playing the victim (izobrazhaya zhertvu) (2006),comedy,"",2006,06
86068,tt0450827,75725,movie,1758,10,1,6.2,not rated,1,0.5,films to keep you awake: the christmas tale (películas para no dormir: cuento de navidad) (2005),horror|thriller,"",2006,08
86142,tt1436045,58857,movie,67738,10,1,7.5,r,4,4.0,13 assassins (jûsan-nin no shikaku) (2010),action,"",2010,09
86190,tt0993842,50456,movie,205021,10,1,6.8,pg-13,11,3.32,hanna (2011),action|adventure|mystery|thriller,"",2011,04
86237,tt0078588,367647,tvseries,1360,10,1,9.3,"",1,5.0,connections (1978),documentary,"",1978,10
86279,tt1194612,54527,movie,3091,10,1,7.3,"",1,3.5,into eternity (2010),documentary,"",2010,01
86286,tt0094939,23521,movie,2612,10,1,7.1,g,1,2.0,daffy duck's quackbusters (1988),animation|children|comedy|horror,"",1988,09
86290,tt1179947,46105,movie,4974,10,1,7.7,not rated,3,4.0,american: the bill hicks story (2009),comedy|documentary,"",2011,04
86293,tt1334512,49012,movie,52760,10,1,5.7,pg-13,6,3.0,arthur (2011),comedy,"",2011,04
86295,tt1262416,41446,movie,167626,10,1,6.2,r,3,2.67,scream 4 (2011),comedy|horror|mystery|thriller,"",2011,04
86298,tt1436562,46195,"","","","","","",8,3.13,rio (2011),adventure|animation|children|comedy,"","",""
86320,tt1527186,62215,movie,192080,10,1,7.1,r,7,3.07,melancholia (2011),drama|sci-fi,"",2011,05
86332,tt0800369,10195,movie,885484,10,1,7.0,pg-13,34,3.51,thor (2011),action|adventure|drama|fantasy|imax,"",2011,05
86345,tt1421373,45523,movie,12641,10,1,8.3,not rated,9,4.06,louis c.k.: hilarious (2010),comedy,"",2010,01
86347,tt1190722,30969,movie,10972,10,1,8.5,tv-ma,7,3.29,louis c.k.: chewed up (2008),comedy,"","",""
86355,tt0480239,56780,movie,14178,10,1,5.6,pg-13,1,2.0,atlas shrugged: part 1 (2011),drama|mystery|sci-fi,"",2011,04
86377,tt0927619,24447,movie,8949,10,1,8.5,tv-ma,7,4.0,louis c.k.: shameless (2007),comedy,"",2007,01
86487,tt1492030,202241,tvseries,23290,10,1,7.6,tv-ma,1,4.5,mildred pierce (2011),drama,"",2011,03
86504,tt0405455,167966,movie,259,10,1,7.6,"",5,4.3,voices from the list (2004),documentary,"",2004,04
86548,tt1067583,55787,movie,119467,10,1,6.9,pg-13,4,3.38,water for elephants (2011),drama|romance,"",2011,04
86593,tt1223236,57586,movie,6674,10,1,7.5,g,1,2.5,african cats (2011),adventure|documentary,"",2011,04
86628,tt1416801,51209,movie,50479,10,1,7.0,r,2,4.0,kill the irishman (2011),action|crime,"",2012,05
86644,tt1596343,51497,movie,400575,10,1,7.3,pg-13,10,3.05,fast five (fast and the furious 5  the) (2011),action|crime|drama|thriller|imax,"",2011,04
86668,tt1347439,241620,"","","","","","",1,5.0,louis theroux: law & disorder (2008),documentary,"","",""
86721,tt1013607,42521,"","","","","","",1,5.0,idiots and angels (2008),animation|drama|fantasy,"","",""
86781,tt1255953,46738,movie,191286,10,1,8.3,r,5,4.4,incendies (2010),drama|mystery|war,"",2011,01
86815,tt1596346,43959,movie,51995,10,1,7.0,pg,1,3.5,soul surfer (2011),action|drama,"",2011,04
86817,tt0491152,49022,movie,64450,10,1,5.8,pg-13,2,3.25,something borrowed (2011),comedy|drama|romance,"",2011,05
86833,tt1478338,55721,movie,304877,10,1,6.8,r,21,3.76,bridesmaids (2011),comedy,"",2011,05
86835,tt0822847,38321,movie,123065,10,1,5.7,pg-13,3,3.0,priest (2011),action|horror|sci-fi|thriller,"",2011,05
86864,tt0055198,39410,"","","","","","",1,3.0,mothra (mosura) (1961),adventure|fantasy|sci-fi,"","",""
86880,tt1298650,1865,"","","","","","",24,3.23,pirates of the caribbean: on stranger tides (2011),action|adventure|fantasy|imax,"","",""
86882,tt1605783,59436,"","","","","","",25,3.56,midnight in paris (2011),comedy|fantasy|romance,"","",""
86892,tt1527788,51608,movie,73306,10,1,7.7,r,3,4.5,the man from nowhere (2010),action|crime|thriller,"",2010,08
86898,tt0478304,8967,"","","","","","",2,4.0,tree of life  the (2011),drama,"","",""
86911,tt1411697,45243,movie,524297,10,1,6.5,r,15,3.27,hangover part ii  the (2011),comedy,"",2011,05
86922,tt1528313,52077,movie,15004,10,1,6.4,not rated,1,4.0,nothing to declare (rien à déclarer) (2010),comedy,"",2011,01
86960,tt1176724,21469,movie,4657,10,1,5.9,r,1,2.0,across the hall (2009),thriller,"",2009,12
87028,tt1265990,49950,movie,40801,10,1,4.8,pg-13,1,2.0,roommate  the (2011),drama|thriller,"",2011,02
87192,tt1478964,59678,movie,110516,10,1,6.7,r,6,3.5,attack the block (2011),action|comedy|sci-fi,"",2011,05
87194,tt1441912,59468,"","","","","","",2,3.5,the way (2010),adventure|comedy|drama,"","",""
87197,tt1533117,51533,movie,12731,10,1,7.3,not rated,1,3.0,let the bullets fly (2010),action|comedy,"",2010,12
87222,tt1302011,49444,movie,307543,10,1,7.2,pg,17,3.32,kung fu panda 2 (2011),action|adventure|animation|children|comedy|imax,"",2011,05
87232,tt1270798,49538,movie,713977,10,1,7.7,pg-13,43,3.79,x-men: first class (2011),action|adventure|sci-fi|thriller|war,"",2011,06
87234,tt1440292,49020,movie,95159,10,1,7.3,r,3,4.17,submarine (2010),comedy|drama|romance,"",2011,03
87287,tt1307861,70862,movie,2565,10,1,7.1,not rated,1,4.0,american grindhouse (2010),documentary,"",2010,03
87298,tt1531663,45658,movie,52579,10,1,6.4,r,3,2.67,everything must go (2010),comedy|drama,"",2011,10
87304,tt1532503,55347,movie,94139,10,1,7.2,r,4,3.63,beginners (2010),drama,"",2011,06
87306,tt1650062,37686,movie,364161,10,1,7.0,pg-13,21,3.6,super 8 (2011),mystery|sci-fi|thriller|imax,"",2011,06
87413,tt0115658,19963,movie,3957,10,1,7.1,"",2,1.75,bernie (1996),comedy|drama,"",1996,11
87430,tt1133985,44912,movie,292832,10,1,5.5,pg-13,10,2.35,green lantern (2011),action|adventure|sci-fi,9,2011,06
87444,tt1340773,56272,movie,7532,10,1,5.0,r,2,2.5,elektra luxx (2010),comedy,"",2010,03
87483,tt1396218,58224,movie,103664,10,1,6.0,pg,5,2.7,mr. popper's penguins (2011),comedy,"",2011,06
87485,tt1284575,52449,movie,210114,10,1,5.6,r,9,2.89,bad teacher (2011),comedy,"",2011,06
87520,tt1399103,38356,movie,426669,10,1,6.2,pg-13,11,2.36,transformers: dark of the moon (2011),action|adventure|sci-fi|war|imax,"",2011,06
87522,tt1583420,59861,movie,70052,10,1,6.1,pg-13,2,2.75,larry crowne (2011),comedy|drama|romance,"",2011,07
87529,tt1240982,38319,movie,103669,10,1,5.5,r,9,3.11,your highness (2011),action|adventure|comedy|fantasy,"",2011,04
87660,tt1742683,65034,movie,18619,10,1,7.3,tv-ma,1,4.5,too big to fail (2011),drama,"",2011,05
87785,tt1135084,22907,movie,65065,10,1,6.2,pg-13,2,2.75,takers (2010),action|crime|thriller,"",2010,08
87834,tt0312941,73884,movie,1221,10,1,7.3,"",1,5.0,my life as mcdull (mak dau goo si) (2001),animation|comedy|drama,"",2001,12
87867,tt1222817,38317,movie,64204,10,1,5.2,pg,4,2.75,zookeeper (2011),comedy,"",2011,07
87869,tt1499658,51540,movie,463875,10,1,6.9,r,24,3.44,horrible bosses (2011),comedy|crime,"",2011,07
87876,tt1216475,49013,movie,209546,10,1,6.2,g,3,3.17,cars 2 (2011),adventure|animation|children|comedy|imax,"",2011,06
87960,tt1253565,24792,movie,871,10,1,7.5,g,1,3.0,between the folds (2008),documentary,"",2008,05
88069,tt1934231,67109,movie,31513,10,1,7.5,not rated,1,4.0,delhi belly (2011),comedy|crime,"",2011,07
88094,tt1764726,64780,movie,653,10,1,7.2,tv-ma,1,3.0,upside down: the creation records story (2010),documentary,3,"",""
88108,tt1067774,59860,movie,47657,10,1,5.8,pg,1,3.0,monte carlo (2011),adventure|comedy|romance,"",2011,07
88125,tt1201607,12445,"","","","","","",50,3.91,harry potter and the deathly hallows: part 2 (2011),action|adventure|drama|fantasy|mystery|imax,"","",""
88129,tt0780504,64690,movie,687101,10,1,7.8,r,32,3.77,drive (2011),crime|drama|film-noir|thriller,"",2011,09
88140,tt0458339,1771,"","","","","","",32,3.55,captain america: the first avenger (2011),action|adventure|sci-fi|thriller|war,"","",""
88163,tt1570728,50646,movie,549447,10,1,7.4,pg-13,31,3.98,crazy  stupid  love. (2011),comedy|drama|romance,"",2011,07
88179,tt1563738,51828,movie,160961,10,1,7.0,pg-13,1,3.5,one day (2011),drama|romance,"",2011,08
88235,tt1540133,67913,movie,93870,10,1,7.3,r,4,3.63,guard  the (2011),comedy|crime,"",2011,07
88267,tt1449283,51162,movie,27638,10,1,7.1,g,1,3.0,winnie the pooh (2011),animation|children|comedy,"",2011,07
88272,tt1714208,65599,movie,25455,10,1,6.0,r,2,3.5,woman  the (2011),horror,"",2011,08
88327,tt0069518,28039,movie,1701,10,1,7.2,r,1,3.0,new one-armed swordsman  the (xin du bi dao) (1971),action|drama|war,"",1971,02
88345,tt0323250,13931,movie,14730,10,1,7.0,not rated,1,4.0,mike's new car (2002),animation|comedy,"",2002,08
88356,tt0472181,41513,movie,94999,10,1,5.4,pg,4,1.88,smurfs  the (2011),animation|children|comedy,"",2011,07
88405,tt1632708,50544,movie,387610,10,1,6.5,r,20,3.05,friends with benefits (2011),comedy|romance,9,2011,07
88448,tt1360822,50004,movie,786,10,1,6.9,"",1,5.0,paper birds (pájaros de papel) (2010),comedy|drama,"",2010,03
88515,tt1297919,55846,movie,90036,10,1,6.1,r,1,3.0,blitz (2011),action|crime|thriller,"",2011,05
88593,tt1230385,57361,movie,22507,10,1,7.3,r,1,2.5,yellow sea  the (a.k.a. the murderer) (hwanghae) (2010),crime|drama|thriller,"",2011,12
88672,tt1637706,59968,"","","","","","",2,3.25,our idiot brother (2011),comedy,"","",""
88697,tt0120240,209802,movie,1445,10,1,6.5,tv-ma,1,2.5,subwaystories: tales from the underground (1997),drama,"",1997,08
88699,tt1500491,51620,movie,34279,10,1,5.6,r,2,3.5,death race 2 (2010),action|sci-fi|thriller,"",2011,01
88744,tt1318514,61791,"","","","","","",27,3.46,rise of the planet of the apes (2011),action|drama|sci-fi|thriller,"","",""
88746,tt1687281,51993,movie,10222,10,1,6.5,r,2,3.5,terri (2011),comedy,"",2012,08
88785,tt1488555,49520,"","","","","","",10,2.85,change-up  the (2011),comedy,"","",""
88810,tt1454029,50014,movie,482531,10,1,8.1,pg-13,21,3.83,help  the (2011),drama,"",2011,08
88812,tt1622547,62206,movie,105622,10,1,6.1,r,6,2.67,30 minutes or less (2011),action|comedy|crime,"",2011,08
88911,tt1455151,39413,movie,7562,10,1,7.2,not rated,1,3.0,my afternoons with margueritte (la tête en friche) (2010),comedy,"",2011,09
88932,tt1622979,55779,movie,122915,10,1,5.9,r,1,4.5,final destination 5 (2011),horror|thriller|imax,"",2011,08
88954,tt1268799,55465,movie,71746,10,1,6.2,r,2,3.25,very harold & kumar 3d christmas  a (2011),comedy,"",2011,11
89028,tt1270761,46261,movie,50268,10,1,5.5,r,2,3.0,don't be afraid of the dark (2010),horror|thriller,"",2011,08
89030,tt1438176,58151,movie,111797,10,1,6.4,r,2,3.25,fright night (2011),comedy|horror,"",2011,08
89039,tt1549572,55420,movie,98729,10,1,6.9,pg-13,1,4.5,another earth (2011),drama|romance|sci-fi,"",2011,10
89047,tt1403177,44835,movie,53704,10,1,6.9,r,1,4.0,hesher (2010),drama,"",2011,06
89072,tt1464580,52015,movie,43761,10,1,6.4,r,1,4.0,stake land (2010),horror,"",2011,06
89085,tt1226753,48289,movie,71242,10,1,6.8,r,1,2.5,debt  the (2011),drama|thriller,"",2011,08
89087,tt1657507,62835,movie,105993,10,1,6.4,pg-13,6,2.5,colombiana (2011),action|adventure|drama|thriller,"",2011,08
89090,tt1621444,55244,movie,5623,10,1,7.9,not rated,1,4.5,bill cunningham new york (2011),documentary,"",2011,03
89118,tt1189073,63311,movie,162348,10,1,7.6,r,4,3.0,skin i live in  the (la piel que habito) (2011),drama,"",2011,09
89190,tt0816462,37430,movie,101875,10,1,5.1,r,2,1.75,conan the barbarian (2011),action|adventure|fantasy,"",2011,08
89208,tt1104006,16335,movie,6235,10,1,4.7,r,1,3.5,walled in (2009),horror|thriller,"",2009,06
89281,tt1316037,40016,movie,25090,10,1,1.7,not rated,1,3.5,birdemic: shock and terror (2010),romance|thriller,"",2010,02
89305,tt1716772,69798,movie,85654,10,1,6.7,r,3,3.67,inbetweeners movie  the (2011),adventure|comedy,"",2011,08
89343,tt0873886,48572,"","","","","","",1,3.0,red state (2011),action|crime|horror|thriller,"","",""
89386,tt1417592,72744,movie,8111,10,1,8.2,not rated,1,0.5,pearl jam twenty (2011),documentary|musical,"",2011,10
89388,tt1742650,70868,movie,21030,10,1,5.0,pg-13,1,1.5,i don't know how she does it (2011),comedy,"",2011,09
89427,tt1633356,65055,movie,26975,10,1,4.0,pg-13,1,1.5,shark night 3d (2011),horror|thriller,"",2011,09
89470,tt1598778,39538,movie,312078,10,1,6.8,pg-13,12,3.71,contagion (2011),sci-fi|thriller|imax,"",2011,09
89492,tt1210166,60308,movie,452758,10,1,7.6,pg-13,26,3.88,moneyball (2011),drama,"",2011,09
89580,tt1560970,55785,movie,8696,10,1,6.9,tv-14,1,4.0,neds (2010),drama,"",2011,04
89582,tt1632547,68341,movie,14170,10,1,7.1,not rated,2,4.5,cold fish (tsumetai nettaigyo) (2010),drama|thriller,"",2011,07
89586,tt1825918,71689,movie,13209,10,1,7.4,tv-g,1,3.5,phineas and ferb the movie: across the 2nd dimension (2011),adventure|animation|children,"",2011,08
89678,tt0844794,18093,movie,15908,10,1,7.2,pg,1,4.0,northanger abbey (2007),drama|romance,"",2008,01
89745,tt0848228,24428,"","","","","","",69,3.87,avengers  the (2012),action|adventure|sci-fi|imax,7,"",""
89753,tt1340800,49517,movie,209502,10,1,7.0,r,8,3.81,tinker tailor soldier spy (2011),drama|film-noir|thriller,"",2012,01
89759,tt1832382,60243,"","","","","","",3,4.33,separation  a (jodaeiye nader az simin) (2011),drama,"","",""
89761,tt1571222,48231,movie,107252,10,1,6.4,r,2,3.0,dangerous method  a (2011),drama|thriller,"",2011,11
89774,tt1291584,59440,"","","","","","",11,3.73,warrior (2011),drama,3,"",""
89804,tt1124035,10316,movie,228364,10,1,7.1,r,9,3.22,ides of march  the (2011),drama,"",2011,10
89837,tt1788391,74725,movie,44428,10,1,6.4,not rated,1,4.5,kill list (2011),horror|mystery|thriller,"",2011,09
89840,tt1448755,49021,movie,134190,10,1,6.4,r,3,2.83,killer elite (2011),action|thriller,"",2011,09
89862,tt1242599,58699,movie,8048,10,1,6.3,r,1,3.5,bellflower (2011),action|drama|romance,"",2012,03
89864,tt1306980,40807,movie,340029,10,1,7.6,r,19,3.63,50/50 (2011),comedy|drama,"",2011,09
89898,tt0459748,63375,movie,4221,10,1,6.7,"",1,3.5,generation p (2011),comedy|drama|sci-fi,"",2012,11
89904,tt1655442,74643,movie,246715,10,1,7.9,pg-13,11,4.05,the artist (2011),comedy|drama|romance,"",2012,01
89939,tt0041414,123723,movie,291,10,1,6.1,"",2,3.75,gigi (1949),comedy,"",1949,10
89945,tt1520494,59852,movie,2262,10,1,7.0,"",1,3.0,blinkytm (2011),horror|sci-fi,"",2011,03
90057,tt1675192,64720,movie,105858,10,1,7.3,r,2,3.75,take shelter (2011),drama,"",2011,11
90243,tt0058652,58878,movie,3882,10,1,7.6,not rated,1,3.5,three outlaw samurai (sanbiki no samurai) (1964),action|drama,"",1964,05
90245,tt0086907,37239,movie,1707,10,1,7.2,not rated,1,4.0,antonio gaudí (1985),documentary,"",1986,03
90249,tt0433035,39254,movie,348380,10,1,7.1,pg-13,6,3.0,real steel (2011),action|drama|sci-fi|imax,"",2011,10
90343,tt1068242,68817,movie,52238,10,1,5.8,pg-13,2,2.75,footloose (2011),comedy|drama|musical,"",2011,10
90345,tt0905372,60935,movie,143144,10,1,6.2,r,4,3.5,thing  the (2011),horror|mystery|sci-fi|thriller,"",2011,10
90353,tt1533013,59437,movie,6883,10,1,6.6,r,1,4.0,beautiful boy (2010),drama,"",2011,11
